AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,18,14,6,4,4
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,19,21,6,8,7
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,20,39,13,16,10
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,21,34,9,14,11
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,22,33,16,9,8
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,23,35,10,17,8
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,24,24,7,11,6
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,25,31,10,12,9
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,26,27,5,15,7
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,27,42,18,20,4
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,28,37,15,16,6
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,29,32,12,12,8
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,30,26,9,8,9
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,31,23,5,12,6
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,32,27,8,9,10
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,33,26,12,11,3
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,34,40,18,13,9
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,35,24,6,10,8
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,36,27,12,8,7
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,37,29,12,10,7
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,38,21,9,5,7
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,39,25,12,7,6
2015,7/6/2015,27,TABASCO,1,Balancán,1,M,1,1,0,40,22,8,4,10
