AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,18,10,5,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,19,9,5,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,20,9,3,6,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,21,5,1,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,22,5,3,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,23,5,3,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,24,11,3,8,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,25,9,2,7,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,26,6,0,6,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,27,4,2,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,28,9,2,7,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,29,10,4,6,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,30,8,3,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,31,3,0,3,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,32,6,3,3,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,33,9,4,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,34,7,3,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,35,14,7,7,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,36,11,2,9,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,37,8,3,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,38,7,4,3,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,39,10,3,7,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,40,8,3,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,41,8,4,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,42,8,6,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,43,7,4,3,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,44,8,7,1,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,45,7,5,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,46,11,7,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,47,5,4,1,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,48,7,5,2,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,49,8,3,5,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,50,6,2,4,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,51,3,2,1,0
2009,5/7/2009,5,COAHUILA,1,Abasolo,1,M,3,5,0,52,2,0,2,0
