AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,18,6,4,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,19,16,9,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,20,14,8,6,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,21,21,9,12,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,22,23,8,15,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,23,23,13,10,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,24,15,7,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,25,14,2,12,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,26,15,6,9,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,27,16,6,10,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,28,18,4,14,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,29,16,4,12,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,30,19,9,10,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,31,22,9,13,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,32,10,5,5,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,33,24,9,15,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,34,17,7,10,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,35,15,8,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,36,25,8,17,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,37,13,6,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,38,14,11,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,39,11,4,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,40,14,7,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,41,10,4,6,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,42,12,3,9,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,43,17,7,10,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,44,12,11,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,45,12,8,4,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,46,7,7,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,47,9,3,6,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,48,16,12,4,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,49,8,3,5,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,50,14,9,5,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,51,13,6,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,52,8,4,4,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,53,5,3,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,54,11,9,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,55,7,6,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,56,8,6,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,57,5,4,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,58,5,3,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,59,5,3,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,60,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,61,6,4,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,62,11,8,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,63,6,3,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,64,2,1,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,65,3,2,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,66,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,67,1,1,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,68,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,69,4,1,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,70,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,71,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,72,4,3,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,73,5,3,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,74,2,1,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,75,6,3,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,76,1,1,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,77,4,2,2,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,78,2,2,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,79,6,2,4,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,80,2,1,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,82,1,0,1,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,83,1,1,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,84,1,1,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,85,1,1,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,0,86,2,2,0,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,18,14,9,5,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,19,16,11,5,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,20,18,12,6,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,21,19,10,9,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,22,16,7,9,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,23,19,11,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,24,17,9,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,25,19,12,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,26,23,14,9,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,27,16,8,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,28,14,7,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,29,20,8,12,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,30,18,11,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,31,21,14,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,32,19,12,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,33,22,14,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,34,14,7,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,35,18,10,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,36,17,10,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,37,22,14,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,38,23,15,8,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,39,12,5,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,40,16,13,3,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,41,19,12,7,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,42,17,13,4,0
2009,5/7/2009,17,MORELOS,1,Amacuzac,1,M,4,9,1,43,17,12,5,0
