AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,18,24,18,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,19,23,20,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,20,23,19,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,21,19,12,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,22,19,10,9,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,23,17,11,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,24,28,23,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,25,34,23,11,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,26,25,16,9,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,27,31,24,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,28,20,16,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,29,21,13,8,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,30,19,13,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,31,17,15,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,32,19,14,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,33,10,5,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,34,15,12,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,35,9,6,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,36,14,10,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,37,11,7,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,38,10,7,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,39,16,13,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,40,12,10,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,41,10,8,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,42,10,8,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,43,12,10,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,44,9,6,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,45,9,7,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,46,14,13,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,47,17,12,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,48,14,12,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,49,9,6,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,50,15,10,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,51,18,12,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,52,14,10,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,53,14,13,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,54,18,17,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,55,23,19,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,56,20,18,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,57,20,18,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,58,21,18,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,59,14,12,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,60,17,15,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,61,23,21,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,62,6,5,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,63,10,8,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,64,14,10,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,65,17,14,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,66,14,11,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,67,9,8,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,68,10,10,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,69,12,12,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,70,8,8,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,71,7,7,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,72,11,11,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,73,17,15,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,74,6,5,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,75,8,7,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,76,5,5,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,77,7,6,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,78,11,9,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,79,7,6,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,80,1,1,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,81,5,5,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,82,2,1,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,83,4,3,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,84,3,2,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,85,2,1,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,86,3,2,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,87,3,1,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,88,2,2,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,89,2,2,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,90,1,1,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,94,1,1,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,0,97,1,0,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,18,25,19,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,19,27,20,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,20,20,15,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,21,23,14,9,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,22,37,23,14,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,23,34,27,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,24,21,16,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,25,22,15,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,26,25,17,8,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,27,21,15,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,28,29,20,9,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,29,24,19,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,30,16,11,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,31,15,11,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,32,22,16,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,33,16,12,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,34,18,16,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,35,21,16,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,36,11,6,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,37,17,13,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,38,7,5,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,39,14,12,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,40,10,8,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,41,9,7,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,42,17,14,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,43,12,11,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,44,15,9,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,45,11,9,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,46,20,17,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,47,20,15,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,48,21,17,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,49,19,16,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,50,12,11,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,51,27,22,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,52,25,24,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,53,27,21,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,54,19,17,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,55,18,16,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,56,21,20,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,57,22,19,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,58,27,23,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,59,25,21,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,60,15,14,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,61,20,16,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,62,15,14,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,63,20,13,7,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,64,14,12,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,65,18,12,6,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,66,18,16,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,67,12,10,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,68,15,12,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,69,14,12,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,70,10,8,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,71,8,6,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,72,11,8,3,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,73,7,7,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,74,6,5,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,75,9,8,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,76,7,2,5,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,77,8,8,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,78,8,7,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,79,8,4,4,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,80,6,4,2,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,81,4,3,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,82,5,5,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,84,6,5,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,85,2,1,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,86,2,1,1,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,87,1,1,0,0
2018,1/7/2018,1,AGUASCALIENTES,1,Aguascalientes,1,U,3,6,1,88,2,1,1,0
