AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,18,12,11,1,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,19,15,9,6,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,20,17,7,10,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,21,22,12,10,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,22,17,10,7,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,23,22,9,13,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,24,27,15,12,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,25,16,5,11,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,26,16,9,7,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,27,18,9,9,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,28,23,15,8,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,29,13,4,9,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,30,15,6,9,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,31,12,7,5,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,32,17,9,8,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,33,15,6,9,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,34,17,8,9,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,35,20,15,5,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,36,13,7,6,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,37,9,6,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,38,14,11,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,39,8,2,6,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,40,7,3,4,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,41,8,6,2,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,42,12,9,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,43,15,13,2,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,44,9,7,2,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,45,16,12,4,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,46,10,7,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,47,8,8,0,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,48,7,6,1,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,49,4,4,0,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,50,11,10,1,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,51,8,5,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,52,9,6,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,53,11,9,2,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,54,14,7,7,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,55,11,6,5,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,56,6,3,3,0
2018,1/7/2018,24,SAN LUIS POTOSI,1,Ahualulco,1,U,1,4,0,57,9,5,4,0
