AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,413,M,1,,0,21,133,85,48,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,413,M,1,,0,57,77,65,12,0
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,437,M,1,1,0,23,36,14,22,0
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,450,M,1,1,0,37,14,8,6,0
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,450,M,1,1,0,40,15,7,8,0
2024,06/02/2024,1,AGUASCALIENTES,4,Cosío,390,M,1,1,0,54,18,11,7,0
2024,06/02/2024,1,AGUASCALIENTES,4,Cosío,390,M,1,1,0,59,8,7,1,0
2024,06/02/2024,1,AGUASCALIENTES,4,Cosío,390,M,1,1,0,78,3,2,1,0
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,450,M,1,1,0,80,1,1,0,0
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,440,M,1,1,0,69,22,16,1,5
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,449,M,1,1,0,47,16,7,3,6
2024,06/02/2024,1,AGUASCALIENTES,7,Rincón de Romos,449,M,1,1,0,59,16,5,5,6
2024,06/02/2024,1,AGUASCALIENTES,11,El Llano,479,M,1,2,0,30,40,16,24,0
2024,06/02/2024,1,AGUASCALIENTES,11,El Llano,480,M,1,2,0,44,19,10,9,0
2024,06/02/2024,1,AGUASCALIENTES,11,El Llano,480,M,1,2,0,56,13,8,5,0
2024,06/02/2024,1,AGUASCALIENTES,2,Asientos,349,M,1,2,0,62,19,11,8,0
2024,06/02/2024,1,AGUASCALIENTES,2,Asientos,349,M,1,2,0,70,8,5,3,0
2024,06/02/2024,1,AGUASCALIENTES,2,Asientos,349,M,1,2,0,75,9,8,1,0
2024,06/02/2024,1,AGUASCALIENTES,2,Asientos,343,M,1,2,0,82,5,4,1,0
2024,06/02/2024,1,AGUASCALIENTES,8,San José de Gracía,453,M,1,3,0,23,33,17,16,0
2024,06/02/2024,1,AGUASCALIENTES,6,Pabellón de Arteaga,418,M,1,3,0,67,5,3,2,0
2024,06/02/2024,1,AGUASCALIENTES,6,Pabellón de Arteaga,416,M,1,3,0,77,2,0,2,0
2024,06/02/2024,1,AGUASCALIENTES,8,San José de Gracía,457,M,1,3,0,52,11,5,2,4
2024,06/02/2024,1,AGUASCALIENTES,8,San José de Gracía,457,M,1,3,0,32,9,1,2,6
2024,06/02/2024,1,AGUASCALIENTES,8,San José de Gracía,454,M,1,3,0,29,26,8,8,10
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,400,M,1,4,0,19,24,8,16,0
2024,06/02/2024,1,AGUASCALIENTES,10,San Francisco de los Romo,473,M,1,4,0,22,173,70,103,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,400,M,1,4,0,30,21,6,15,0
2024,06/02/2024,1,AGUASCALIENTES,10,San Francisco de los Romo,473,M,1,4,0,58,41,26,15,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,652,M,1,4,0,70,5,4,1,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,652,M,1,4,0,82,2,1,1,0
2024,06/02/2024,1,AGUASCALIENTES,10,San Francisco de los Romo,476,M,1,4,0,50,66,30,24,12
2024,06/02/2024,1,AGUASCALIENTES,10,San Francisco de los Romo,476,M,1,4,0,38,137,46,58,33
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,412,M,1,7,0,48,23,17,6,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,412,M,1,7,0,61,21,14,7,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,412,M,1,7,0,72,9,5,4,0
2024,06/02/2024,1,AGUASCALIENTES,3,Calvillo,380,M,1,8,0,18,11,6,5,0
2024,06/02/2024,1,AGUASCALIENTES,3,Calvillo,380,M,1,8,0,31,23,8,15,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,410,M,1,8,0,43,29,18,11,0
2024,06/02/2024,1,AGUASCALIENTES,3,Calvillo,357,M,1,8,0,77,7,4,3,0
2024,06/02/2024,1,AGUASCALIENTES,5,Jesús María,411,M,1,8,0,90,3,1,2,0
2024,06/02/2024,1,AGUASCALIENTES,3,Calvillo,383,M,1,8,0,24,39,9,22,8
