AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,5,COAHUILA,2,Acuña,1685,U,1,1,0,45,2,0,0,2
2024,06/02/2024,5,COAHUILA,30,Saltillo,817,U,7,13,0,83,1,0,0,1
2024,06/02/2024,5,COAHUILA,30,Saltillo,769,U,7,13,0,61,12,0,0,12
2024,06/02/2024,5,COAHUILA,33,San Pedro,1136,U,2,4,0,29,8,7,1,0
2024,06/02/2024,5,COAHUILA,35,Torreón,1341,U,5,9,1,29,15,6,2,7
2024,06/02/2024,5,COAHUILA,30,Saltillo,978,U,4,16,1,47,14,12,2,0
2024,06/02/2024,5,COAHUILA,30,Saltillo,999,U,7,16,1,86,1,0,0,1
2024,06/02/2024,5,COAHUILA,35,Torreón,1732,U,5,11,0,48,43,22,21,0
2024,06/02/2024,5,COAHUILA,36,Viesca,1495,R,8,7,1,47,1,1,0,0
2024,06/02/2024,5,COAHUILA,33,San Pedro,1138,R,2,4,1,54,6,3,0,3
2024,06/02/2024,5,COAHUILA,14,Jiménez,242,R,1,1,1,20,23,9,14,0
2024,06/02/2024,5,COAHUILA,30,Saltillo,743,U,7,13,1,88,4,0,0,4
2024,06/02/2024,5,COAHUILA,10,Frontera,190,U,2,6,0,41,6,4,2,0
2024,06/02/2024,5,COAHUILA,30,Saltillo,871,U,4,13,1,34,10,6,4,0
2024,06/02/2024,5,COAHUILA,35,Torreón,1312,U,5,11,1,78,6,4,2,0
2024,06/02/2024,5,COAHUILA,30,Saltillo,1612,U,4,14,1,32,6,3,3,0
2024,06/02/2024,5,COAHUILA,25,Piedras Negras,1548,U,1,2,1,61,4,3,1,0
2024,06/02/2024,5,COAHUILA,2,Acuña,24,U,1,1,0,71,3,2,1,0
2024,06/02/2024,5,COAHUILA,27,Ramos Arizpe,681,R,8,12,1,54,1,1,0,0
2024,06/02/2024,5,COAHUILA,2,Acuña,41,M,1,1,1,79,4,0,4,0
2024,06/02/2024,5,COAHUILA,30,Saltillo,1031,R,7,15,1,50,4,0,0,4
2024,06/02/2024,5,COAHUILA,33,San Pedro,1163,R,2,4,1,35,13,12,1,0
2024,06/02/2024,5,COAHUILA,20,Múzquiz,466,U,2,6,1,77,3,2,1,0
2024,06/02/2024,5,COAHUILA,9,Francisco I. Madero,155,R,2,7,0,20,9,7,2,0
2024,06/02/2024,5,COAHUILA,35,Torreón,1362,U,6,10,1,30,21,13,8,0
2024,06/02/2024,5,COAHUILA,33,San Pedro,1107,U,2,4,1,46,2,2,0,0
2024,06/02/2024,5,COAHUILA,31,San Buenaventura,1047,U,2,6,0,52,9,6,3,0
2024,06/02/2024,5,COAHUILA,10,Frontera,176,U,2,6,1,39,20,8,3,9
2024,06/02/2024,5,COAHUILA,35,Torreón,1262,U,5,9,1,41,8,6,2,0
2024,06/02/2024,5,COAHUILA,25,Piedras Negras,580,M,1,,0,62,45,24,19,2
