AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,27,TABASCO,6,Cunduacán,656,M,3,13,1,84,3,1,2,0
2024,06/02/2024,27,TABASCO,8,Huimanguillo,757,R,2,15,0,58,11,4,5,2
2024,06/02/2024,27,TABASCO,15,Tacotalpa,1041,R,6,20,1,27,12,9,3,0
2024,06/02/2024,27,TABASCO,16,Teapa,1063,U,6,20,0,74,10,5,5,0
2024,06/02/2024,27,TABASCO,1,Balancán,6,M,1,21,1,49,5,0,0,5
2024,06/02/2024,27,TABASCO,14,Paraíso,1004,U,5,19,0,67,5,4,1,0
2024,06/02/2024,27,TABASCO,5,Comalcalco,1152,U,3,12,0,77,1,1,0,0
2024,06/02/2024,27,TABASCO,4,Centro,371,U,4,8,0,72,5,3,2,0
2024,06/02/2024,27,TABASCO,12,Macuspana,922,R,1,14,0,60,14,5,4,5
2024,06/02/2024,27,TABASCO,14,Paraíso,1029,R,5,19,1,59,8,1,0,7
2024,06/02/2024,27,TABASCO,8,Huimanguillo,763,R,2,15,1,52,8,5,3,0
2024,06/02/2024,27,TABASCO,4,Centro,471,R,4,10,0,51,15,7,8,0
2024,06/02/2024,27,TABASCO,16,Teapa,1070,U,6,20,1,86,2,0,2,0
2024,06/02/2024,27,TABASCO,4,Centro,347,U,4,8,1,74,2,2,0,0
2024,06/02/2024,27,TABASCO,17,Tenosique,1116,R,1,21,0,36,8,4,4,0
2024,06/02/2024,27,TABASCO,9,Jalapa,806,R,6,16,1,42,10,6,4,0
2024,06/02/2024,27,TABASCO,4,Centro,286,U,4,7,0,78,2,2,0,0
2024,06/02/2024,27,TABASCO,8,Huimanguillo,1201,R,2,1,0,43,4,1,3,0
2024,06/02/2024,27,TABASCO,3,Centla,172,U,5,4,1,26,1,0,1,0
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,678,M,1,14,0,19,48,27,21,0
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,678,M,1,14,0,32,35,20,15,0
2024,06/02/2024,27,TABASCO,12,Macuspana,931,M,1,14,0,39,28,9,19,0
2024,06/02/2024,27,TABASCO,12,Macuspana,897,M,1,14,0,44,13,7,6,0
2024,06/02/2024,27,TABASCO,12,Macuspana,911,M,1,14,0,52,18,11,7,0
2024,06/02/2024,27,TABASCO,12,Macuspana,897,M,1,14,0,56,9,5,4,0
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,678,M,1,14,0,63,18,14,4,0
2024,06/02/2024,27,TABASCO,12,Macuspana,931,M,1,14,0,85,2,1,1,0
2024,06/02/2024,27,TABASCO,12,Macuspana,897,M,1,14,0,86,1,1,0,0
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,674,M,1,14,0,24,40,10,27,3
2024,06/02/2024,27,TABASCO,12,Macuspana,907,M,1,14,0,66,9,4,2,3
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,674,M,1,14,0,66,14,8,3,3
2024,06/02/2024,27,TABASCO,12,Macuspana,929,M,1,14,0,58,8,3,1,4
2024,06/02/2024,27,TABASCO,7,Emiliano Zapata,674,M,1,14,0,21,51,19,26,6
2024,06/02/2024,27,TABASCO,12,Macuspana,929,M,1,14,0,23,20,4,9,7
2024,06/02/2024,27,TABASCO,12,Macuspana,930,M,1,16,0,29,21,8,13,0
2024,06/02/2024,27,TABASCO,12,Macuspana,935,M,1,16,0,32,21,6,15,0
2024,06/02/2024,27,TABASCO,12,Macuspana,934,M,1,16,0,37,28,11,17,0
2024,06/02/2024,27,TABASCO,12,Macuspana,930,M,1,16,0,46,15,8,7,0
2024,06/02/2024,27,TABASCO,12,Macuspana,935,M,1,16,0,52,11,7,4,0
2024,06/02/2024,27,TABASCO,12,Macuspana,940,M,1,16,0,56,13,4,9,0
2024,06/02/2024,27,TABASCO,12,Macuspana,933,M,1,16,0,60,5,4,1,0
2024,06/02/2024,27,TABASCO,12,Macuspana,918,M,1,16,0,70,7,2,5,0
2024,06/02/2024,27,TABASCO,12,Macuspana,934,M,1,16,0,87,3,1,2,0
2024,06/02/2024,27,TABASCO,12,Macuspana,935,M,1,16,0,90,1,0,1,0
2024,06/02/2024,27,TABASCO,12,Macuspana,884,M,1,16,0,26,21,3,6,12
2024,06/02/2024,27,TABASCO,1,Balancán,1,M,1,21,0,18,25,15,10,0
2024,06/02/2024,27,TABASCO,17,Tenosique,1089,M,1,21,0,35,6,2,4,0
2024,06/02/2024,27,TABASCO,1,Balancán,7,M,1,21,0,37,6,5,1,0
2024,06/02/2024,27,TABASCO,1,Balancán,13,M,1,21,0,37,11,7,4,0
2024,06/02/2024,27,TABASCO,1,Balancán,13,M,1,21,0,49,8,4,4,0
2024,06/02/2024,27,TABASCO,1,Balancán,17,M,1,21,0,50,5,4,1,0
2024,06/02/2024,27,TABASCO,1,Balancán,24,M,1,21,0,52,8,6,2,0
2024,06/02/2024,27,TABASCO,1,Balancán,28,M,1,21,0,59,1,1,0,0
2024,06/02/2024,27,TABASCO,1,Balancán,28,M,1,21,0,65,6,4,2,0
2024,06/02/2024,27,TABASCO,1,Balancán,17,M,1,21,0,71,2,2,0,0
2024,06/02/2024,27,TABASCO,1,Balancán,27,M,1,21,0,71,3,2,1,0
2024,06/02/2024,27,TABASCO,1,Balancán,13,M,1,21,0,75,2,2,0,0
2024,06/02/2024,27,TABASCO,1,Balancán,7,M,1,21,0,80,2,1,1,0
2024,06/02/2024,27,TABASCO,8,Huimanguillo,1199,M,2,1,0,18,32,21,11,0
2024,06/02/2024,27,TABASCO,2,Cárdenas,159,M,2,1,0,22,7,4,3,0
