AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,26,SONORA,55,San Luis Río Colorado,661,M,1,,0,51,112,44,53,15
2024,06/02/2024,26,SONORA,53,Puerto Peñasco,648,M,1,2,0,40,24,8,16,0
2024,06/02/2024,26,SONORA,42,Trincheras,278,M,1,3,0,25,13,7,6,0
2024,06/02/2024,26,SONORA,3,Altar,1362,M,1,3,0,29,8,1,7,0
2024,06/02/2024,26,SONORA,52,Pitiquito,1366,M,1,3,0,82,2,0,2,0
2024,06/02/2024,26,SONORA,43,Tubutama,281,M,1,3,0,69,2,0,0,2
2024,06/02/2024,26,SONORA,31,Oquitoa,232,M,1,3,0,18,4,0,0,4
2024,06/02/2024,26,SONORA,31,Oquitoa,232,M,1,3,0,61,5,0,0,5
2024,06/02/2024,26,SONORA,6,Atil,46,M,1,3,0,22,10,0,0,10
2024,06/02/2024,26,SONORA,38,Sáric,265,M,1,3,0,69,13,0,0,13
2024,06/02/2024,26,SONORA,37,Santa Cruz,264,M,2,4,0,88,2,1,1,0
2024,06/02/2024,26,SONORA,30,Nogales,1409,M,2,4,0,70,7,0,6,1
2024,06/02/2024,26,SONORA,2,Agua Prieta,17,M,2,7,0,73,6,3,3,0
2024,06/02/2024,26,SONORA,27,Naco,145,M,2,7,0,87,1,0,0,1
2024,06/02/2024,26,SONORA,2,Agua Prieta,23,M,2,7,0,71,15,6,5,4
2024,06/02/2024,26,SONORA,2,Agua Prieta,23,M,2,7,0,83,5,0,1,4
2024,06/02/2024,26,SONORA,5,Arizpe,42,M,2,18,0,18,4,4,0,0
2024,06/02/2024,26,SONORA,15,Cananea,81,M,2,18,0,40,10,4,6,0
2024,06/02/2024,26,SONORA,10,Bacoachi,54,M,2,18,0,79,3,3,0,0
2024,06/02/2024,26,SONORA,10,Bacoachi,54,M,2,18,0,91,2,1,1,0
2024,06/02/2024,26,SONORA,25,Magdalena,137,M,2,18,0,76,2,0,0,2
2024,06/02/2024,26,SONORA,24,Imuris,116,M,2,18,0,52,18,6,9,3
2024,06/02/2024,26,SONORA,16,Cucurpe,89,M,2,18,0,31,5,0,0,5
2024,06/02/2024,26,SONORA,24,Imuris,115,M,2,18,0,38,19,7,4,8
2024,06/02/2024,26,SONORA,49,Hermosillo,618,M,3,11,0,27,8,4,4,0
2024,06/02/2024,26,SONORA,49,Hermosillo,618,M,3,11,0,52,5,4,1,0
2024,06/02/2024,26,SONORA,49,Hermosillo,604,M,3,11,0,78,4,1,3,0
2024,06/02/2024,26,SONORA,49,Hermosillo,599,M,3,11,0,83,1,1,0,0
2024,06/02/2024,26,SONORA,49,Hermosillo,590,M,3,11,0,42,120,71,39,10
2024,06/02/2024,26,SONORA,14,Benjamín Hill,66,M,4,3,0,20,13,4,9,0
2024,06/02/2024,26,SONORA,14,Benjamín Hill,66,M,4,3,0,56,7,6,1,0
2024,06/02/2024,26,SONORA,36,Santa Ana,1629,M,4,3,0,70,3,2,1,0
2024,06/02/2024,26,SONORA,36,Santa Ana,1628,M,4,3,0,64,10,6,1,3
2024,06/02/2024,26,SONORA,21,Huachinera,107,M,4,7,0,26,10,7,3,0
2024,06/02/2024,26,SONORA,22,Huásabas,109,M,4,7,0,27,13,5,8,0
2024,06/02/2024,26,SONORA,17,Cumpas,96,M,4,7,0,32,6,2,4,0
2024,06/02/2024,26,SONORA,13,Bavispe,64,M,4,7,0,37,5,4,1,0
2024,06/02/2024,26,SONORA,29,Nacozari de García,150,M,4,7,0,51,12,7,5,0
2024,06/02/2024,26,SONORA,21,Huachinera,107,M,4,7,0,54,8,8,0,0
2024,06/02/2024,26,SONORA,7,Bacadéhuachi,47,M,4,7,0,67,13,13,0,0
2024,06/02/2024,26,SONORA,20,Granados,106,M,4,7,0,88,1,0,1,0
2024,06/02/2024,26,SONORA,26,Moctezuma,140,M,4,7,0,90,2,2,0,0
2024,06/02/2024,26,SONORA,61,Guaymas,1081,M,4,13,0,23,7,2,5,0
2024,06/02/2024,26,SONORA,61,Guaymas,1078,M,4,13,0,32,7,1,6,0
2024,06/02/2024,26,SONORA,61,Guaymas,1081,M,4,13,0,59,7,3,4,0
2024,06/02/2024,26,SONORA,61,Guaymas,1058,M,4,13,0,80,1,1,0,0
2024,06/02/2024,26,SONORA,58,Bácum,770,M,4,14,0,66,6,5,1,0
2024,06/02/2024,26,SONORA,61,Guaymas,1097,M,4,14,0,66,12,11,1,0
2024,06/02/2024,26,SONORA,61,Guaymas,1092,M,4,14,0,72,5,3,2,0
2024,06/02/2024,26,SONORA,58,Bácum,765,M,4,14,0,77,3,2,1,0
2024,06/02/2024,26,SONORA,61,Guaymas,1093,M,4,14,0,77,4,3,1,0
2024,06/02/2024,26,SONORA,61,Guaymas,1098,M,4,14,0,86,3,0,3,0
2024,06/02/2024,26,SONORA,58,Bácum,768,M,4,14,0,74,5,2,1,2
2024,06/02/2024,26,SONORA,11,Banámichi,56,M,4,18,0,21,19,15,4,0
2024,06/02/2024,26,SONORA,57,Ures,747,M,4,18,0,22,19,11,8,0
2024,06/02/2024,26,SONORA,54,Rayon,650,M,4,18,0,23,9,8,1,0
2024,06/02/2024,26,SONORA,54,Rayon,649,M,4,18,0,25,2,2,0,0
2024,06/02/2024,26,SONORA,47,Carbó,330,M,4,18,0,26,16,9,7,0
2024,06/02/2024,26,SONORA,51,Opodepe,622,M,4,18,0,29,8,2,6,0
2024,06/02/2024,26,SONORA,1,Aconchi,1,M,4,18,0,41,11,7,4,0
2024,06/02/2024,26,SONORA,12,Baviácora,59,M,4,18,0,41,12,11,1,0
2024,06/02/2024,26,SONORA,47,Carbó,329,M,4,18,0,47,27,10,17,0
2024,06/02/2024,26,SONORA,51,Opodepe,622,M,4,18,0,50,1,0,1,0
2024,06/02/2024,26,SONORA,47,Carbó,330,M,4,18,0,53,6,4,2,0
2024,06/02/2024,26,SONORA,54,Rayon,650,M,4,18,0,56,10,8,2,0
2024,06/02/2024,26,SONORA,11,Banámichi,56,M,4,18,0,58,12,8,4,0
2024,06/02/2024,26,SONORA,47,Carbó,329,M,4,18,0,59,22,16,6,0
2024,06/02/2024,26,SONORA,33,San Felipe de Jesús,247,M,4,18,0,69,1,1,0,0
2024,06/02/2024,26,SONORA,56,San Miguel de Horcasitas,746,M,4,18,0,77,9,6,3,0
2024,06/02/2024,26,SONORA,23,Huépac,110,M,4,18,0,82,1,1,0,0
2024,06/02/2024,26,SONORA,45,Villa Pesqueira,289,M,4,18,0,67,8,1,0,7
2024,06/02/2024,26,SONORA,48,La Colorada,331,M,4,18,0,33,13,0,0,13
2024,06/02/2024,26,SONORA,8,Bacanora,48,M,4,21,0,19,6,6,0,0
2024,06/02/2024,26,SONORA,35,San Pedro De La Cueva,249,M,4,21,0,19,11,10,1,0
2024,06/02/2024,26,SONORA,41,Tepache,274,M,4,21,0,30,7,5,2,0
2024,06/02/2024,26,SONORA,66,Onavas,1306,M,4,21,0,34,7,3,4,0
2024,06/02/2024,26,SONORA,39,Soyopa,267,M,4,21,0,50,3,3,0,0
2024,06/02/2024,26,SONORA,41,Tepache,274,M,4,21,0,50,6,3,3,0
2024,06/02/2024,26,SONORA,8,Bacanora,48,M,4,21,0,60,10,8,2,0
2024,06/02/2024,26,SONORA,35,San Pedro De La Cueva,249,M,4,21,0,63,9,9,0,0
2024,06/02/2024,26,SONORA,4,Arivechi,38,M,4,21,0,67,5,4,1,0
2024,06/02/2024,26,SONORA,34,San Javier,248,M,4,21,0,81,1,1,0,0
2024,06/02/2024,26,SONORA,69,Yécora,1317,M,4,21,0,83,1,1,0,0
2024,06/02/2024,26,SONORA,69,Yécora,1316,M,4,21,0,86,3,3,0,0
2024,06/02/2024,26,SONORA,49,Hermosillo,533,M,5,8,0,79,6,2,4,0
2024,06/02/2024,26,SONORA,49,Hermosillo,577,M,5,9,0,43,40,15,25,0
2024,06/02/2024,26,SONORA,49,Hermosillo,1406,M,5,9,0,80,1,0,1,0
2024,06/02/2024,26,SONORA,49,Hermosillo,592,M,5,10,0,91,2,1,1,0
2024,06/02/2024,26,SONORA,49,Hermosillo,589,M,5,10,0,39,45,14,17,14
2024,06/02/2024,26,SONORA,59,Cajeme,1564,M,6,15,0,44,6,5,1,0
2024,06/02/2024,26,SONORA,59,Cajeme,1559,M,6,16,0,29,9,2,7,0
2024,06/02/2024,26,SONORA,59,Cajeme,937,M,6,16,0,38,9,2,7,0
2024,06/02/2024,26,SONORA,59,Cajeme,1559,M,6,16,0,50,9,4,5,0
2024,06/02/2024,26,SONORA,59,Cajeme,936,M,6,16,0,35,22,6,10,6
2024,06/02/2024,26,SONORA,59,Cajeme,887,M,6,17,0,21,101,33,68,0
2024,06/02/2024,26,SONORA,59,Cajeme,967,M,6,17,0,24,15,5,10,0
2024,06/02/2024,26,SONORA,59,Cajeme,963,M,6,17,0,30,10,2,8,0
2024,06/02/2024,26,SONORA,59,Cajeme,964,M,6,17,0,32,12,6,6,0
2024,06/02/2024,26,SONORA,59,Cajeme,963,M,6,17,0,50,15,9,6,0
2024,06/02/2024,26,SONORA,59,Cajeme,887,M,6,17,0,58,56,35,21,0
2024,06/02/2024,26,SONORA,65,Navojoa,1267,M,7,19,0,84,1,1,0,0
2024,06/02/2024,26,SONORA,71,Benito Juárez,1142,M,7,20,0,66,12,11,1,0
2024,06/02/2024,26,SONORA,64,Huatabampo,1203,M,7,21,0,40,23,10,13,0
2024,06/02/2024,26,SONORA,62,Alamos,1112,M,7,21,0,41,7,3,4,0
2024,06/02/2024,26,SONORA,62,Alamos,1110,M,7,21,0,55,14,10,4,0
2024,06/02/2024,26,SONORA,67,Quiriego,1307,M,7,21,0,65,7,4,3,0
2024,06/02/2024,26,SONORA,67,Quiriego,1307,M,7,21,0,85,1,1,0,0
2024,06/02/2024,26,SONORA,55,San Luis Río Colorado,661,M,1,,1,46,110,41,59,10
2024,06/02/2024,26,SONORA,55,San Luis Río Colorado,661,M,1,,1,58,68,27,31,10
2024,06/02/2024,26,SONORA,53,Puerto Peñasco,648,M,1,2,1,23,17,8,9,0
2024,06/02/2024,26,SONORA,53,Puerto Peñasco,648,M,1,2,1,56,12,4,8,0
2024,06/02/2024,26,SONORA,70,General Plutarco Elías Calles,1324,M,1,2,1,77,2,2,0,0
2024,06/02/2024,26,SONORA,55,San Luis Río Colorado,742,M,1,2,1,78,3,1,2,0
2024,06/02/2024,26,SONORA,55,San Luis Río Colorado,733,M,1,2,1,62,8,1,1,6
2024,06/02/2024,26,SONORA,3,Altar,1362,M,1,3,1,34,4,3,1,0
2024,06/02/2024,26,SONORA,42,Trincheras,278,M,1,3,1,38,7,5,2,0
2024,06/02/2024,26,SONORA,46,Caborca,327,M,1,3,1,73,1,0,0,1
2024,06/02/2024,26,SONORA,6,Atil,46,M,1,3,1,31,7,0,0,7
2024,06/02/2024,26,SONORA,52,Pitiquito,625,M,1,3,1,69,8,0,0,8
2024,06/02/2024,26,SONORA,46,Caborca,311,M,1,3,1,51,24,0,0,24
2024,06/02/2024,26,SONORA,46,Caborca,311,M,1,3,1,28,31,0,0,31
2024,06/02/2024,26,SONORA,30,Nogales,1438,M,2,4,1,23,44,10,34,0
2024,06/02/2024,26,SONORA,30,Nogales,1438,M,2,4,1,56,29,16,13,0
2024,06/02/2024,26,SONORA,37,Santa Cruz,264,M,2,4,1,72,8,7,1,0
2024,06/02/2024,26,SONORA,19,Fronteras,103,M,2,7,1,92,1,1,0,0
2024,06/02/2024,26,SONORA,19,Fronteras,101,M,2,7,1,64,4,1,2,1
2024,06/02/2024,26,SONORA,2,Agua Prieta,23,M,2,7,1,78,8,6,1,1
2024,06/02/2024,26,SONORA,19,Fronteras,101,M,2,7,1,84,1,0,0,1
2024,06/02/2024,26,SONORA,2,Agua Prieta,23,M,2,7,1,69,20,8,7,5
2024,06/02/2024,26,SONORA,15,Cananea,81,M,2,18,1,23,7,1,6,0
2024,06/02/2024,26,SONORA,24,Imuris,115,M,2,18,1,25,17,6,11,0
2024,06/02/2024,26,SONORA,5,Arizpe,42,M,2,18,1,27,8,8,0,0
2024,06/02/2024,26,SONORA,15,Cananea,81,M,2,18,1,56,4,2,2,0
