AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,465,M,1,3,0,76,2,2,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,542,M,1,4,0,42,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,542,M,1,4,0,62,3,2,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,440,M,1,5,0,66,2,2,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,280,M,1,6,0,24,19,3,16,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,121,M,1,6,0,28,10,4,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,281,M,1,6,0,29,19,8,11,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,282,M,1,6,0,37,17,8,9,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,281,M,1,6,0,49,16,9,7,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,121,M,1,6,0,51,8,8,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,280,M,1,6,0,55,12,5,7,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,156,M,1,6,0,92,2,1,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,14,M,1,10,0,37,20,5,15,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,43,M,1,10,0,39,7,1,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,47,M,1,10,0,47,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,14,M,1,10,0,49,13,8,5,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,47,M,1,10,0,59,5,4,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,33,M,1,10,0,60,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,46,M,1,13,0,39,6,3,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,40,M,1,13,0,41,5,1,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,13,M,1,13,0,43,9,5,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,40,M,1,13,0,61,4,2,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,56,M,1,13,0,69,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,91,M,1,13,0,75,3,1,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,59,M,1,13,0,81,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,5,Loreto,338,M,1,13,0,84,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,88,M,1,13,0,69,4,2,1,1
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,2,M,1,13,0,18,5,0,0,5
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,497,M,1,14,0,19,18,7,11,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,501,M,1,14,0,21,39,13,26,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,499,M,1,14,0,27,18,6,12,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,108,M,1,14,0,35,15,10,5,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,75,M,1,14,0,39,8,3,5,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,109,M,1,14,0,43,6,3,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,108,M,1,14,0,55,18,14,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,497,M,1,14,0,63,3,2,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,412,M,2,,0,66,15,8,6,1
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,294,M,2,1,0,77,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,295,M,2,1,0,81,2,2,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,290,M,2,1,0,81,4,4,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,503,M,2,1,0,83,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,294,M,2,1,0,89,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,361,M,2,8,0,91,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,316,M,2,11,0,24,44,13,31,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,531,M,2,11,0,36,31,11,20,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,529,M,2,11,0,44,1,1,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,531,M,2,11,0,48,15,9,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,530,M,2,11,0,56,5,3,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,519,M,2,12,0,98,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,304,M,2,12,0,47,20,5,5,10
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,304,M,2,12,0,59,26,8,2,16
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,462,M,1,3,1,29,8,4,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,462,M,1,3,1,50,10,7,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,542,M,1,4,1,55,5,3,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,542,M,1,4,1,60,5,5,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,479,M,1,4,1,66,13,11,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,475,M,1,5,1,74,6,4,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,256,M,1,5,1,91,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,281,M,1,6,1,20,11,5,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,282,M,1,6,1,26,13,4,9,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,121,M,1,6,1,35,17,9,8,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,3,La Paz,282,M,1,6,1,53,11,9,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,43,M,1,10,1,24,10,2,8,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,47,M,1,10,1,30,9,7,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,33,M,1,10,1,33,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,14,M,1,10,1,44,18,7,11,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,47,M,1,10,1,50,6,2,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,33,M,1,10,1,53,3,3,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,34,M,1,13,1,20,4,1,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,13,M,1,13,1,20,15,6,9,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,46,M,1,13,1,24,3,2,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,40,M,1,13,1,32,4,3,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,46,M,1,13,1,55,6,4,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,1,Comondú,34,M,1,13,1,59,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,91,M,1,13,1,66,3,3,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,5,Loreto,338,M,1,13,1,68,7,7,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,91,M,1,13,1,73,2,2,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,108,M,1,14,1,18,5,4,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,499,M,1,14,1,18,14,5,9,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,109,M,1,14,1,20,2,1,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,498,M,1,14,1,23,23,8,15,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,75,M,1,14,1,24,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,497,M,1,14,1,34,16,8,8,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,501,M,1,14,1,42,8,6,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,497,M,1,14,1,54,8,2,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,75,M,1,14,1,55,7,5,2,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,498,M,1,14,1,56,13,10,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,109,M,1,14,1,59,14,8,6,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,499,M,1,14,1,62,4,3,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,108,M,1,14,1,62,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,2,Mulegé,116,M,1,14,1,79,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,412,M,2,,1,82,1,0,1,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,295,M,2,1,1,65,15,11,4,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,294,M,2,1,1,68,10,7,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,503,M,2,1,1,78,2,2,0,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,529,M,2,11,1,29,7,4,3,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,530,M,2,11,1,40,8,3,5,0
2024,06/02/2024,3,BAJA CALIFORNIA SUR,4,Los Cabos,316,M,2,11,1,41,87,64,23,0
