AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,18,15,13,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,19,19,13,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,20,17,13,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,21,21,17,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,22,20,16,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,23,17,9,8,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,24,22,15,7,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,25,21,12,9,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,26,21,13,8,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,27,17,13,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,28,14,8,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,29,18,11,7,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,30,19,11,8,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,31,16,10,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,32,11,7,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,33,9,6,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,34,17,14,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,35,19,17,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,36,10,7,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,37,16,10,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,38,8,6,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,39,16,9,7,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,40,7,3,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,41,18,14,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,42,15,11,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,43,14,10,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,44,23,17,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,45,21,15,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,46,20,14,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,47,17,13,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,48,15,12,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,49,19,15,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,50,10,6,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,51,16,15,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,52,21,18,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,53,14,11,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,54,14,10,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,55,9,8,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,56,15,11,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,57,7,4,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,58,10,5,5,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,59,10,6,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,60,18,14,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,61,9,7,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,62,13,11,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,63,9,6,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,64,7,7,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,65,10,8,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,66,11,10,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,67,13,12,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,68,10,9,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,69,7,6,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,70,12,8,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,71,5,5,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,72,5,4,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,73,10,7,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,74,4,4,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,75,3,2,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,76,10,7,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,77,7,5,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,78,6,4,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,79,3,2,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,80,2,2,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,81,4,3,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,82,3,2,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,83,3,3,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,84,3,2,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,86,2,1,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,87,3,2,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,89,6,3,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,90,1,1,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,91,1,0,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,92,1,1,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,94,2,0,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,95,1,0,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,96,1,1,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,0,99,1,1,0,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,18,14,10,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,19,12,9,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,20,13,11,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,21,19,14,5,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,22,15,10,5,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,23,19,17,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,24,12,9,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,25,16,12,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,26,10,6,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,27,22,17,5,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,28,15,11,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,29,20,14,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,30,16,12,4,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,31,17,14,3,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,32,16,10,6,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,33,14,13,1,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,34,14,12,2,0
2021,6/6/2021,26,SONORA,1,Aconchi,1,M,4,18,1,35,11,8,3,0
